rank,h3_index,score,acres,dist_km,type,land_val_acre,build_mo,lat,lon,tier,developable,developable_frac,exclusion_reasons,feature_completeness,boundary_dist_km,boundary_rings,edge_flagged,score_raw
733,88489e2741fffff,0.2668195718654434,207.9,11.3,residential,288453,9,30.3637,-97.7059,Below threshold,True,1.0,,1.0,26.32749456029419,28,False,0.5841
734,88489e2cd3fffff,0.2668195718654434,207.6,33.2,,0,0,30.5513,-97.6359,Below threshold,True,1.0,,1.0,10.987283999999704,11,False,0.5841
735,88489e259dfffff,0.26299694189602446,207.8,26.2,,0,0,30.502,-97.725,Below threshold,True,1.0,,1.0,16.475359999999963,17,False,0.584
736,884898d9b3fffff,0.26299694189602446,208.3,16.7,,0,0,30.3023,-97.9117,Below threshold,True,1.0,,1.0,6.564377068682072,7,False,0.584
737,88489e2433fffff,0.26299694189602446,207.8,22.6,residential,141724,9,30.4705,-97.7434,Below threshold,True,1.0,,1.0,19.9819399999997,21,False,0.584
739,88489e25edfffff,0.2599388379204893,207.7,23.6,residential,121312,9,30.4726,-97.6821,Below threshold,True,1.0,,1.0,19.74816799999985,21,False,0.5838
741,8848985a4bfffff,0.25840978593272174,207.8,28.6,,0,0,30.5239,-97.7622,Below threshold,True,0.2419,water,1.0,14.037451999999714,15,False,0.5834
742,88489e2e9bfffff,0.25688073394495414,207.7,28.1,,0,0,30.5116,-97.6692,Below threshold,True,1.0,,1.0,15.406687999999686,16,False,0.5832
745,8848985a53fffff,0.25535168195718655,207.8,31.2,,0,0,30.5465,-97.7791,Below threshold,True,0.617,protected,1.0,11.521619999999645,12,False,0.583
746,88489e22ddfffff,0.2530581039755352,207.9,8.1,residential,236658,9,30.3181,-97.6825,Below threshold,True,1.0,,1.0,24.27889199999997,26,False,0.5829
747,88489e24a9fffff,0.2530581039755352,207.8,25.2,residential,79551,9,30.4931,-97.7602,Below threshold,True,0.4694,water,1.0,17.466108000000027,18,False,0.5829
748,88489e2e83fffff,0.25076452599388377,207.6,28.1,,0,0,30.5048,-97.6432,Below threshold,True,1.0,,1.0,16.1636639999999,17,False,0.5828
750,884898d96dfffff,0.2484709480122324,208.3,12.4,residential,80312,9,30.1965,-97.8435,Below threshold,True,1.0,,1.0,10.74237999999988,11,False,0.5826
752,88489e20b5fffff,0.2484709480122324,207.7,20.2,vacant,93339,0,30.413,-97.6169,Below threshold,True,1.0,,1.0,20.82288540753099,22,False,0.5826
756,88489e274dfffff,0.24617737003058104,207.9,10.7,residential,237469,9,30.3561,-97.7003,Below threshold,True,1.0,,1.0,26.86746589053911,29,False,0.582
758,884898db29fffff,0.24388379204892965,208.4,17.6,residential,49127,9,30.1642,-97.8823,Below threshold,True,1.0,,1.0,7.146743999999954,7,False,0.5818
759,88489e3053fffff,0.24388379204892965,208.0,14.0,open_space,54966,0,30.1725,-97.6478,Below threshold,True,1.0,,1.0,8.070699999999778,8,False,0.5818
760,88489e32adfffff,0.2408256880733945,208.0,13.4,open_space,63720,0,30.1722,-97.658,Below threshold,True,1.0,,1.0,8.037303999999855,8,False,0.5817
762,88489e35edfffff,0.2408256880733945,207.9,5.8,residential,420799,9,30.3095,-97.7076,Below threshold,True,1.0,,1.0,23.32153999999983,25,False,0.5817
763,884898d90dfffff,0.23853211009174313,208.3,13.3,residential,65556,9,30.2112,-97.8649,Below threshold,True,1.0,,1.0,11.072634175364644,12,False,0.5815
764,88489e2529fffff,0.23547400611620795,207.7,21.5,residential,133860,9,30.4428,-97.6495,Below threshold,True,1.0,,1.0,23.06550400000003,25,False,0.5814
765,88489e3061fffff,0.23547400611620795,207.9,18.6,residential,49079,9,30.1588,-97.5959,Below threshold,True,1.0,,1.0,6.545615999999773,7,False,0.5814
766,88489e31c7fffff,0.23547400611620795,207.8,16.4,vacant,49185,0,30.2133,-97.584,Below threshold,True,1.0,,1.0,12.61255599999987,13,False,0.5814
769,88489e25abfffff,0.2324159021406728,207.7,26.6,,0,0,30.5031,-97.6943,Below threshold,True,1.0,,1.0,16.352907999999854,17,False,0.5812
773,88489e2e3bfffff,0.2308868501529052,207.6,25.9,,0,0,30.4675,-97.605,Below threshold,True,1.0,,1.0,19.669461123401263,21,False,0.5811
778,8848985b25fffff,0.22935779816513763,207.6,33.9,,0,0,30.5589,-97.6415,Below threshold,True,1.0,,1.0,10.141251999999698,10,False,0.5806
779,88489e2f5bfffff,0.22782874617737003,207.6,25.7,,0,0,30.438,-97.5622,Below threshold,True,1.0,,1.0,15.567573201166436,16,False,0.5805
781,88489e3587fffff,0.22629969418960244,208.0,8.2,residential,234352,9,30.3397,-97.7299,Below threshold,True,1.0,,1.0,24.02817088018117,26,False,0.5801
784,88489e3897fffff,0.22477064220183487,207.6,24.0,vacant,48814,0,30.3089,-97.498,Below threshold,True,1.0,,1.0,9.41823779891564,10,False,0.5799
786,8848985163fffff,0.22324159021406728,207.9,30.7,,0,0,30.5379,-97.8041,Below threshold,True,0.7753,protected,1.0,12.478971999999787,13,False,0.5795
787,88489e272bfffff,0.2209480122324159,207.8,15.2,residential,361787,9,30.3952,-97.6874,Below threshold,True,1.0,,1.0,27.596073434323134,29,False,0.5792
788,88489e222bfffff,0.2209480122324159,207.8,13.1,,0,0,30.2897,-97.6092,Below threshold,True,1.0,,1.0,20.108991783574332,21,False,0.5792
791,88489e2e09fffff,0.21865443425076453,207.6,23.1,,0,0,30.4366,-97.6031,Below threshold,True,1.0,,1.0,19.493338541068873,21,False,0.579
792,88489e2c99fffff,0.21636085626911314,207.6,34.2,,0,0,30.5592,-97.6313,Below threshold,True,1.0,,1.0,10.107855999999776,10,False,0.5789
793,88489e3039fffff,0.21636085626911314,207.9,14.8,vacant,49264,0,30.189,-97.6182,Below threshold,True,1.0,,1.0,9.907479999999847,10,False,0.5789
795,88489e25adfffff,0.21406727828746178,207.7,26.2,,0,0,30.4959,-97.6785,Below threshold,True,1.0,,1.0,17.154411999999965,18,False,0.5787
796,88489eada5fffff,0.21253822629969418,208.1,10.1,vacant,143276,0,30.1776,-97.7247,Below threshold,True,1.0,,1.0,8.638432000000037,9,False,0.5785
798,88489e3729fffff,0.21024464831804282,208.0,5.9,residential,415815,9,30.2245,-97.7073,Below threshold,True,1.0,,1.0,13.859339999999733,15,False,0.5783
799,88489e2551fffff,0.21024464831804282,207.8,19.1,residential,291931,9,30.4335,-97.695,Below threshold,True,1.0,,1.0,24.10077999999999,26,False,0.5783
800,88489e2233fffff,0.20718654434250763,207.8,12.3,unknown,82770,12,30.3123,-97.6259,Below threshold,True,1.0,,1.0,21.709246044324985,23,False,0.5781
801,88489e31adfffff,0.20718654434250763,207.8,18.6,vacant,49078,0,30.2298,-97.5544,Below threshold,True,1.0,,1.0,14.44933599999994,15,False,0.5781
803,88489e2439fffff,0.20489296636085627,207.8,20.9,vacant,197747,0,30.4551,-97.7424,Below threshold,True,1.0,,1.0,21.696267999999662,23,False,0.5779
804,88489e3517fffff,0.20336391437308868,208.0,4.8,residential,548470,9,30.3016,-97.7122,Below threshold,True,1.0,,1.0,22.4421119999999,24,False,0.5778
805,8848985b09fffff,0.20107033639143732,207.7,31.1,,0,0,30.5421,-97.6814,Below threshold,True,1.0,,1.0,12.01142799999969,13,False,0.5777
806,88489e2e0dfffff,0.20107033639143732,207.6,23.8,,0,0,30.437,-97.5929,Below threshold,True,1.0,,1.0,18.514276613526494,20,False,0.5777
807,88489e2e37fffff,0.19801223241590213,207.6,27.4,,0,0,30.4757,-97.5902,Below threshold,True,1.0,,1.0,18.247885317616234,19,False,0.5776
808,8848985a51fffff,0.19801223241590213,207.8,30.4,,0,0,30.539,-97.7734,Below threshold,True,1.0,,1.0,12.356519999999676,13,False,0.5776
809,88489e305dfffff,0.19571865443425077,208.0,15.9,residential,49209,9,30.1574,-97.6366,Below threshold,True,1.0,,1.0,6.389767999999741,6,False,0.5775
811,88489e2303fffff,0.19418960244648317,207.7,18.0,residential,49109,9,30.2914,-97.5582,Below threshold,True,0.3144,water,1.0,15.206440558458704,16,False,0.5773
813,884898db5bfffff,0.191131498470948,208.5,22.5,,0,0,30.1544,-97.9379,Below threshold,True,1.0,,1.0,4.052361019597956,4,False,0.577
815,88489e2c89fffff,0.191131498470948,207.5,33.4,,0,0,30.5445,-97.6099,Below threshold,True,1.0,,1.0,11.744259999999917,12,False,0.577
817,88489e25bdfffff,0.191131498470948,207.7,27.4,,0,0,30.5106,-97.6999,Below threshold,True,1.0,,1.0,15.518007999999822,16,False,0.577
820,88489e35bdfffff,0.18807339449541285,207.9,9.1,residential,211180,9,30.3475,-97.7253,Below threshold,True,1.0,,1.0,24.468162494849405,26,False,0.5769
821,88489eadc9fffff,0.18654434250764526,208.2,14.6,residential,49273,9,30.1374,-97.7681,Below threshold,True,1.0,,1.0,4.163367999999789,4,False,0.5768
822,88489e3055fffff,0.18425076452599387,208.0,15.6,residential,49227,9,30.1653,-97.632,Below threshold,True,1.0,,1.0,7.269195999999669,7,False,0.5767
823,88489e2513fffff,0.18425076452599387,207.8,22.4,vacant,159846,0,30.4644,-97.6969,Below threshold,True,1.0,,1.0,20.660991999999702,22,False,0.5767
824,88489e276dfffff,0.1819571865443425,207.8,12.6,residential,211227,9,30.3647,-97.6753,Below threshold,True,1.0,,1.0,26.442485010892863,28,False,0.5766
826,884898584bfffff,0.18042813455657492,207.7,34.7,,0,0,30.579,-97.7299,Below threshold,True,1.0,,1.0,7.903719999999772,8,False,0.5765
828,88489e2e27fffff,0.17889908256880735,207.6,27.3,,0,0,30.4609,-97.5688,Below threshold,True,1.0,,1.0,16.197219559684125,17,False,0.5764
829,88489e25d5fffff,0.17737003058103976,207.8,24.5,residential,104925,9,30.4866,-97.724,Below threshold,True,1.0,,1.0,18.189687999999922,19,False,0.5763
831,88489e2c21fffff,0.17584097859327216,207.5,33.1,,0,0,30.5082,-97.541,Below threshold,True,1.0,,1.0,13.523094434455313,14,False,0.5761
834,88489e3035fffff,0.1743119266055046,207.9,15.5,open_space,49229,0,30.1972,-97.6034,Below threshold,True,1.0,,1.0,10.820303999999698,11,False,0.5756
837,88489eacbbfffff,0.172782874617737,208.3,12.6,residential,77335,9,30.189,-97.8379,Below threshold,True,1.0,,1.0,9.907479999999847,10,False,0.5754
840,88489e3357fffff,0.1712538226299694,208.0,21.5,residential,48937,9,30.1201,-97.5985,Below threshold,True,1.0,,1.0,2.2375319999999266,2,False,0.5753
842,88489eac39fffff,0.16972477064220184,208.3,16.1,vacant,49199,0,30.1288,-97.7931,Below threshold,True,1.0,,1.0,3.206015999999647,3,False,0.5752
843,88489e2623fffff,0.16743119266055045,207.9,14.9,residential,370172,9,30.4006,-97.7543,Below threshold,True,1.0,,1.0,21.67045724528202,23,False,0.5751
844,88489e20bdfffff,0.16743119266055045,207.7,19.3,residential,103521,9,30.4051,-97.6216,Below threshold,True,1.0,,1.0,21.275817571617335,23,False,0.5751
846,88489eadcbfffff,0.1651376146788991,208.2,13.9,residential,55555,9,30.1449,-97.7737,Below threshold,True,1.0,,1.0,4.99826799999982,5,False,0.5747
848,88489e2543fffff,0.1636085626911315,207.8,18.7,residential,263173,9,30.4264,-97.6792,Below threshold,True,1.0,,1.0,24.891151999999728,26,False,0.5744
849,88489e2117fffff,0.15978593272171254,207.6,22.4,,0,0,30.3616,-97.537,Below threshold,True,0.7118,water,1.0,13.159227290171014,14,False,0.5741
850,88489e2e8bfffff,0.15978593272171254,207.7,27.1,,0,0,30.4969,-97.6478,Below threshold,True,1.0,,1.0,17.043091999999827,18,False,0.5741
851,884898d823fffff,0.15978593272171254,208.4,17.7,residential,49124,9,30.2323,-97.9225,Below threshold,True,1.0,,1.0,5.530320577522736,5,False,0.5741
852,88489e303bfffff,0.15978593272171254,207.9,13.9,vacant,55721,0,30.1965,-97.6238,Below threshold,True,1.0,,1.0,10.74237999999988,11,False,0.5741
854,88489e2e4dfffff,0.1559633027522936,207.7,21.5,,0,0,30.4137,-97.5965,Below threshold,True,1.0,,1.0,18.864304464524526,20,False,0.5739
856,884898db11fffff,0.154434250764526,208.4,20.0,residential,49008,9,30.1781,-97.9241,Below threshold,True,1.0,,1.0,5.379394915523691,5,False,0.5738
857,88489e2549fffff,0.1529051987767584,207.8,17.2,residential,299075,9,30.4109,-97.6782,Below threshold,True,1.0,,1.0,26.616611999999662,28,False,0.5737
859,8848985a5bfffff,0.15137614678899083,207.8,30.4,,0,0,30.5386,-97.7837,Below threshold,True,0.709,protected,1.0,12.401047999999967,13,False,0.5736
861,88489e30a5fffff,0.14908256880733944,207.9,12.2,vacant,84252,0,30.2352,-97.6211,Below threshold,True,1.0,,1.0,15.050463999999726,16,False,0.5735
863,88489eacc1fffff,0.14908256880733944,208.3,16.4,residential,49633,9,30.1427,-97.8349,Below threshold,True,1.0,,1.0,4.753363999999995,5,False,0.5735
866,88489e2595fffff,0.14602446483180428,207.8,27.1,,0,0,30.5099,-97.7203,Below threshold,True,1.0,,1.0,15.595932000000037,16,False,0.5732
867,8848985b03fffff,0.14602446483180428,207.6,32.8,,0,0,30.5575,-97.6824,Below threshold,True,1.0,,1.0,10.29709999999973,11,False,0.5732
868,88489e2735fffff,0.1437308868501529,207.8,16.8,residential,361714,9,30.4106,-97.6884,Below threshold,True,1.0,,1.0,26.65000799999998,28,False,0.573
869,884898d82bfffff,0.14220183486238533,208.4,18.3,residential,49092,9,30.2244,-97.9271,Below threshold,True,1.0,,1.0,5.088303709347002,5,False,0.5728
870,88489e2a2bfffff,0.14067278287461774,207.5,31.0,,0,0,30.3496,-97.4341,Below threshold,True,1.0,,1.0,3.275800692440515,3,False,0.5727
871,884898d8a7fffff,0.13837920489296637,208.4,20.1,vacant,49003,0,30.2854,-97.9516,Below threshold,True,1.0,,1.0,2.7300210334823474,2,False,0.5726
874,88489e3529fffff,0.13837920489296637,207.9,6.7,residential,338178,9,30.2797,-97.675,Below threshold,True,1.0,,1.0,20.00420399999965,21,False,0.5726
876,88489e35c1fffff,0.13608562691131498,208.0,4.6,residential,568160,9,30.3085,-97.7382,Below threshold,True,0.7171,water,1.0,23.21021999999969,25,False,0.5724
878,88489e32a9fffff,0.13302752293577982,208.0,12.8,open_space,72991,0,30.1718,-97.6682,Below threshold,True,1.0,,1.0,7.992775999999959,8,False,0.572
879,88489e22bdfffff,0.13302752293577982,207.8,12.6,residential,125080,9,30.35,-97.6539,Below threshold,True,1.0,,1.0,24.390686098977152,26,False,0.572
880,8848985a23fffff,0.13302752293577982,207.7,33.0,,0,0,30.5636,-97.7289,Below threshold,True,1.0,,1.0,9.618047999999732,10,False,0.572
884,88489e2721fffff,0.12996941896024464,207.8,15.6,vacant,298761,0,30.3955,-97.6772,Below threshold,True,1.0,,1.0,26.616590331325863,28,False,0.5718
885,88489e25a9fffff,0.12691131498470948,207.7,25.9,,0,0,30.4955,-97.6887,Below threshold,True,1.0,,1.0,17.19893999999986,18,False,0.5716
886,88489e2507fffff,0.12691131498470948,207.7,21.7,residential,152784,9,30.45,-97.6653,Below threshold,True,1.0,,1.0,22.26399999999992,24,False,0.5716
887,88489e2709fffff,0.12691131498470948,207.9,12.9,residential,397972,9,30.3791,-97.7069,Below threshold,True,1.0,,1.0,26.227312416172555,28,False,0.5716
889,88489e2243fffff,0.12385321100917432,207.9,10.6,residential,128646,9,30.2657,-97.6332,Below threshold,True,1.0,,1.0,18.44572399999972,20,False,0.5715
895,88489e2f0bfffff,0.12232415902140673,207.5,28.1,,0,0,30.4465,-97.5372,Below threshold,True,1.0,,1.0,13.166984184771742,14,False,0.5711
896,88489e2c9dfffff,0.12003058103975535,207.5,34.5,,0,0,30.5595,-97.6211,Below threshold,True,1.0,,1.0,10.074459999999855,10,False,0.571
897,88489e3763fffff,0.12003058103975535,208.0,6.4,commercial,366029,16,30.2167,-97.7119,Below threshold,True,1.0,,1.0,12.99104399999978,14,False,0.571
899,8848985b45fffff,0.11697247706422019,207.7,29.7,,0,0,30.527,-97.6702,Below threshold,True,1.0,,1.0,13.692359999999727,14,False,0.5708
900,884898d949fffff,0.11697247706422019,208.3,15.8,residential,49218,9,30.1875,-97.8787,Below threshold,True,1.0,,1.0,9.740499999999841,10,False,0.5708
902,8848985a3dfffff,0.11467889908256881,207.7,32.9,,0,0,30.5633,-97.7391,Below threshold,True,1.0,,1.0,9.651443999999653,10,False,0.5707
905,88489e2249fffff,0.11162079510703364,207.9,10.8,vacant,120634,0,30.2503,-97.6322,Below threshold,True,1.0,,1.0,16.731395999999762,18,False,0.5705
906,88489e3747fffff,0.11162079510703364,208.1,6.7,industrial,335024,12,30.2084,-97.7267,Below threshold,True,1.0,,1.0,12.067087999999956,13,False,0.5705
907,88489e2eb7fffff,0.11162079510703364,207.6,31.0,,0,0,30.5284,-97.6293,Below threshold,True,1.0,,1.0,13.536511999999695,14,False,0.5705
908,88489e273bfffff,0.10856269113149847,207.8,16.2,residential,516939,9,30.4099,-97.7088,Below threshold,True,1.0,,1.0,26.0366337822177,28,False,0.5704
910,88489e2c49fffff,0.10703363914373089,207.6,27.6,,0,0,30.4685,-97.5744,Below threshold,True,1.0,,1.0,16.733262431364597,18,False,0.5702
915,88489eadedfffff,0.10474006116207951,208.2,13.5,residential,62004,9,30.1464,-97.7329,Below threshold,True,1.0,,1.0,5.165247999999826,5,False,0.5699
916,88489e2e35fffff,0.10474006116207951,207.6,27.0,,0,0,30.4681,-97.5846,Below threshold,True,1.0,,1.0,17.71200075431273,19,False,0.5699
917,88489e2e53fffff,0.10244648318042814,207.7,22.4,,0,0,30.4435,-97.6291,Below threshold,True,1.0,,1.0,21.987236965397827,23,False,0.5698
921,88489e242bfffff,0.10091743119266056,207.8,20.2,vacant,246981,0,30.4479,-97.7266,Below threshold,True,1.0,,1.0,22.49777199999977,24,False,0.5696
925,88489e2ec1fffff,0.09785932721712538,207.7,25.0,,0,0,30.474,-97.6412,Below threshold,True,1.0,,1.0,19.59231999999982,21,False,0.5692
926,8848985b0bfffff,0.09785932721712538,207.7,31.9,,0,0,30.5496,-97.687,Below threshold,True,1.0,,1.0,11.176527999999658,12,False,0.5692
927,8848985847fffff,0.09785932721712538,207.7,35.7,,0,0,30.5873,-97.715,Below threshold,True,1.0,,1.0,6.979763999999948,7,False,0.5692
929,88489e20d7fffff,0.09403669724770643,207.8,16.1,residential,177924,9,30.3887,-97.6512,Below threshold,True,1.0,,1.0,24.12176376723745,26,False,0.569
930,884898d9c7fffff,0.09403669724770643,208.3,16.0,residential,49208,9,30.256,-97.9087,Below threshold,True,1.0,,1.0,6.855943848884032,7,False,0.569
932,88489e3011fffff,0.09174311926605505,208.0,13.3,vacant,64148,0,30.1883,-97.6386,Below threshold,True,0.4296,airport,1.0,9.829556000000029,10,False,0.5688
933,88489e3017fffff,0.09021406727828746,207.9,13.1,vacant,67591,0,30.1962,-97.6339,Below threshold,True,0.9245,airport,1.0,10.708983999999957,11,False,0.5687
934,88489e251bfffff,0.08792048929663608,207.8,21.4,vacant,194032,0,30.4565,-97.7016,Below threshold,True,1.0,,1.0,21.540420000000022,23,False,0.5686
935,884898d827fffff,0.08792048929663608,208.3,16.7,residential,49171,9,30.2327,-97.9123,Below threshold,True,1.0,,1.0,6.51132486667768,7,False,0.5686
937,88489e2e29fffff,0.0856269113149847,207.6,25.3,,0,0,30.4452,-97.578,Below threshold,True,1.0,,1.0,17.082758318641,18,False,0.5685
938,884898d8e7fffff,0.08333333333333333,208.4,20.4,industrial,48991,12,30.2621,-97.9552,Below threshold,True,1.0,,1.0,2.3845280109979683,2,False,0.5683
940,88489e208dfffff,0.08333333333333333,207.7,17.0,vacant,105771,0,30.3819,-97.6252,Below threshold,True,1.0,,1.0,21.62658933018777,23,False,0.5683
942,884898515dfffff,0.08103975535168195,207.9,30.5,,0,0,30.5289,-97.8394,Below threshold,True,0.3571,water,1.0,13.480851999999825,14,False,0.5682
947,88489e2c25fffff,0.07951070336391437,207.5,33.7,,0,0,30.5085,-97.5308,Below threshold,True,1.0,,1.0,12.544789324557122,13,False,0.568
953,88489eac95fffff,0.0779816513761468,208.3,13.5,residential,61285,9,30.1811,-97.8425,Below threshold,True,1.0,,1.0,9.028051999999919,9,False,0.5674
955,88489e2235fffff,0.0764525993883792,207.8,13.4,open_space,62451,0,30.3051,-97.6101,Below threshold,True,1.0,,1.0,20.192331360471808,21,False,0.5672
957,88489e242dfffff,0.07492354740061162,207.8,19.5,industrial,284978,12,30.4407,-97.7108,Below threshold,True,1.0,,1.0,23.299275999999878,25,False,0.5671
959,88489eace7fffff,0.07339449541284404,208.3,13.4,residential,63013,9,30.1592,-97.8053,Below threshold,True,1.0,,1.0,6.590143999999669,7,False,0.567
963,88489e2019fffff,0.07186544342507645,207.8,14.7,residential,65801,9,30.3435,-97.6177,Below threshold,True,1.0,,1.0,20.91455312996695,22,False,0.5669
965,884898d967fffff,0.07033639143730887,208.3,11.5,residential,101222,9,30.212,-97.8445,Below threshold,True,1.0,,1.0,12.467839999999812,13,False,0.5668
966,88489e2c17fffff,0.0672782874617737,207.5,32.3,,0,0,30.5222,-97.5829,Below threshold,True,1.0,,1.0,14.226695999999668,15,False,0.5667
967,88489e2d15fffff,0.0672782874617737,207.4,35.9,,0,0,30.517,-97.5058,Below threshold,True,1.0,,1.0,10.146197811331852,11,False,0.5667
968,884898584dfffff,0.0672782874617737,207.7,34.0,,0,0,30.5719,-97.7141,Below threshold,True,1.0,,1.0,8.694091999999907,9,False,0.5667
969,88489e32e7fffff,0.06269113149847094,208.0,13.8,vacant,56922,0,30.1643,-97.6626,Below threshold,True,1.0,,1.0,7.157875999999928,7,False,0.5666
970,88489e2c8dfffff,0.06269113149847094,207.5,33.8,,0,0,30.5448,-97.5996,Below threshold,True,1.0,,1.0,11.710863999999995,12,False,0.5666
971,88489e3acdfffff,0.06269113149847094,207.7,23.4,residential,48840,9,30.2003,-97.5117,Below threshold,True,1.0,,1.0,10.746743875440307,11,False,0.5666
973,88489e271bfffff,0.05963302752293578,207.9,14.9,residential,547851,9,30.4013,-97.7339,Below threshold,True,1.0,,1.0,23.628982276873923,25,False,0.5665
974,88489e2c5dfffff,0.0581039755351682,207.6,28.4,,0,0,30.4835,-97.5856,Below threshold,True,1.0,,1.0,17.805132274701283,19,False,0.5664
975,88489e05b1fffff,0.05581039755351682,207.7,32.7,,0,0,30.1489,-97.432,Below threshold,True,1.0,,1.0,3.0803511557797383,3,False,0.5662
976,8848985a4dfffff,0.05581039755351682,207.8,27.7,residential,67375,9,30.5167,-97.7464,Below threshold,True,1.0,,1.0,14.838955999999824,16,False,0.5662
978,8848985a5dfffff,0.053516819571865444,207.8,29.5,,0,0,30.5314,-97.7678,Below threshold,True,0.6843,water,1.0,13.202551999999683,14,False,0.566
979,88489e2e13fffff,0.05122324159021407,207.7,24.9,,0,0,30.4668,-97.6254,Below threshold,True,1.0,,1.0,20.393823999999928,22,False,0.5658
981,88489e3589fffff,0.05122324159021407,208.0,6.3,residential,371313,9,30.3239,-97.7392,Below threshold,True,0.605,water,1.0,23.13841334820673,25,False,0.5658
982,88489e320bfffff,0.04892966360856269,208.1,18.4,vacant,49086,0,30.118,-97.6597,Below threshold,True,1.0,,1.0,2.0037599999996805,2,False,0.5657
985,8848985a1bfffff,0.047400611620795105,207.8,33.0,,0,0,30.5619,-97.78,Below threshold,True,0.494,protected,1.0,9.807291999999686,10,False,0.5654
986,88489e271dfffff,0.04510703363914373,207.9,14.3,commercial,590764,16,30.3941,-97.7181,Below threshold,True,1.0,,1.0,25.147853247581732,27,False,0.5652
987,884898d96bfffff,0.04510703363914373,208.3,13.2,residential,66284,9,30.2037,-97.8593,Below threshold,True,1.0,,1.0,11.543883999999988,12,False,0.5652
988,88489e25d7fffff,0.04281345565749235,207.8,25.3,,0,0,30.4941,-97.7296,Below threshold,True,1.0,,1.0,17.354787999999893,18,False,0.5647
990,88489e309dfffff,0.04128440366972477,208.0,7.8,industrial,257023,12,30.2335,-97.6721,Below threshold,True,1.0,,1.0,14.861219999999772,16,False,0.5646
992,88489e2e85fffff,0.0389908256880734,207.6,27.9,,0,0,30.4976,-97.6274,Below threshold,True,1.0,,1.0,16.96516800000001,18,False,0.5645
993,88489e333dfffff,0.0389908256880734,207.9,22.2,residential,48903,9,30.1366,-97.569,Below threshold,True,1.0,,1.0,4.074311999999996,4,False,0.5645
995,8848985057fffff,0.035932721712538224,208.0,34.6,,0,0,30.5418,-97.9121,Below threshold,True,0.2662,protected,1.0,6.509933805858001,7,False,0.5643
996,88489e2723fffff,0.035932721712538224,207.8,16.2,residential,335512,9,30.4031,-97.6828,Below threshold,True,1.0,,1.0,27.15218615627803,29,False,0.5643
998,884898db07fffff,0.03287461773700306,208.4,18.3,residential,49092,9,30.1714,-97.8981,Below threshold,True,1.0,,1.0,7.881974939707912,8,False,0.5641
999,88489e220dfffff,0.03287461773700306,207.8,12.0,residential,89660,9,30.274,-97.6184,Below threshold,True,1.0,,1.0,19.369679999999942,21,False,0.5641
1000,8848985a8dfffff,0.03058103975535168,207.8,36.4,,0,0,30.5927,-97.782,Below threshold,True,0.2616,protected,1.0,6.378635999999767,6,False,0.564
1001,88489e2eb5fffff,0.0290519877675841,207.6,30.4,,0,0,30.5209,-97.6237,Below threshold,True,1.0,,1.0,14.371411999999726,15,False,0.5639
1004,884898db01fffff,0.027522935779816515,208.4,19.2,residential,49049,9,30.1635,-97.9027,Below threshold,True,1.0,,1.0,7.06881999999974,7,False,0.5638
1007,88489e35c7fffff,0.02522935779816514,208.0,5.5,residential,450428,9,30.3163,-97.7336,Below threshold,True,1.0,,1.0,23.67835273582655,25,False,0.5634
1008,88489e2e6bfffff,0.02522935779816514,207.6,23.4,,0,0,30.4295,-97.5873,Below threshold,True,1.0,,1.0,17.978178796368383,19,False,0.5634
1009,88489e2559fffff,0.02217125382262997,207.8,18.1,residential,354358,9,30.4257,-97.6996,Below threshold,True,1.0,,1.0,24.969075999999944,27,False,0.5632
1010,8848985849fffff,0.02217125382262997,207.7,33.9,,0,0,30.5715,-97.7243,Below threshold,True,1.0,,1.0,8.738619999999804,9,False,0.5632
1012,884898db17fffff,0.019877675840978593,208.4,19.2,residential,49048,9,30.186,-97.9195,Below threshold,True,1.0,,1.0,5.821597407020332,6,False,0.5631
1014,88489e2cadfffff,0.017584097859327217,207.5,35.7,,0,0,30.5534,-97.5746,Below threshold,True,1.0,,1.0,10.753511999999853,11,False,0.563
1015,8848985b37fffff,0.017584097859327217,207.6,35.6,,0,0,30.5811,-97.6685,Below threshold,True,1.0,,1.0,7.669947999999921,8,False,0.563
1016,884898d98dfffff,0.01529051987767584,208.3,15.5,multifamily,49232,20,30.2639,-97.9041,Below threshold,True,1.0,,1.0,7.297675744212969,7,False,0.5628
1018,88489e25b9fffff,0.013761467889908258,207.7,27.2,,0,0,30.5102,-97.7101,Below threshold,True,1.0,,1.0,15.562535999999719,16,False,0.5627
1019,88489e2517fffff,0.011467889908256881,207.7,22.6,residential,147610,9,30.4647,-97.6867,Below threshold,True,1.0,,1.0,20.62759599999978,22,False,0.5626
1020,8848985959fffff,0.011467889908256881,207.6,36.3,,0,0,30.5886,-97.6741,Below threshold,True,1.0,,1.0,6.835047999999889,7,False,0.5626
1021,88489e3515fffff,0.00764525993883792,208.0,4.6,residential,568499,9,30.2941,-97.7066,Below threshold,True,1.0,,1.0,21.60721199999987,23,False,0.5625
1022,88489e270dfffff,0.00764525993883792,207.9,13.3,residential,356169,9,30.3794,-97.6967,Below threshold,True,1.0,,1.0,27.206791656470248,29,False,0.5625
1024,88489e21edfffff,0.00764525993883792,207.6,23.2,,0,0,30.3695,-97.5324,Below threshold,True,1.0,,1.0,12.71635731620824,13,False,0.5625
1025,88489e20b1fffff,0.0030581039755351682,207.7,19.6,residential,113444,9,30.4127,-97.6271,Below threshold,True,1.0,,1.0,21.802175243639443,23,False,0.5624
