rank,h3_index,score,acres,dist_km,type,land_val_acre,build_mo,lat,lon,tier
713,8848ebac85fffff,0.6042,210.8,28.0,unknown,40991,12,33.5444,-111.7945,Tier 2 — Top 25%
714,8848e9788dfffff,0.6042,211.1,27.2,unknown,34059,12,33.2132,-112.1551,Tier 2 — Top 25%
715,8848e96923fffff,0.6042,211.0,10.7,unknown,94459,12,33.3654,-112.0160,Tier 2 — Top 25%
716,8829b6cae9fffff,0.6042,210.4,30.9,unknown,33934,12,33.7137,-111.9750,Tier 2 — Top 25%
717,8848ebb8b9fffff,0.6042,211.3,42.8,unknown,33534,12,33.3080,-111.6453,Tier 2 — Top 25%
718,8848ebad49fffff,0.6042,210.9,35.9,unknown,33764,12,33.4735,-111.6880,Tier 2 — Top 25%
719,8829b6c8c5fffff,0.6042,210.3,37.4,unknown,33715,12,33.7705,-111.9587,Tier 2 — Top 25%
720,8848e979d9fffff,0.6042,211.2,26.7,unknown,34077,12,33.2109,-112.1166,Tier 2 — Top 25%
721,8848eba637fffff,0.6036,210.9,12.8,unknown,155686,12,33.3895,-111.9553,Tier 2 — Top 25%
722,8848e96201fffff,0.6033,211.1,35.4,unknown,33782,12,33.1988,-112.3101,Tier 2 — Top 25%
723,8848eb35d3fffff,0.6033,210.5,41.6,unknown,33571,12,33.7131,-111.7561,Tier 2 — Top 25%
724,8848e97937fffff,0.6033,211.2,26.3,unknown,34092,12,33.2145,-112.0356,Tier 2 — Top 25%
725,8848e97889fffff,0.6033,211.1,27.7,unknown,34044,12,33.2117,-112.1657,Tier 2 — Top 25%
726,8848e96e4dfffff,0.6033,210.8,24.5,unknown,34153,12,33.3331,-112.2985,Tier 2 — Top 25%
727,8848e9628dfffff,0.6033,211.0,34.6,unknown,33807,12,33.2398,-112.3509,Tier 2 — Top 25%
728,8829b6cf49fffff,0.6033,210.3,33.6,unknown,33841,12,33.7502,-112.0477,Tier 2 — Top 25%
729,8848eb364dfffff,0.6033,210.7,31.1,unknown,33927,12,33.5708,-111.7723,Tier 2 — Top 25%
730,8829b6c5e5fffff,0.6033,210.1,40.7,unknown,33602,12,33.7979,-112.2048,Tier 2 — Top 25%
731,8829b6d76dfffff,0.6033,210.6,13.6,unknown,80604,12,33.5194,-112.1935,Tier 2 — Top 25%
732,8829b6d2abfffff,0.6027,210.6,10.0,unknown,107275,12,33.5005,-112.1625,Tier 2 — Top 25%
733,8848eba6e1fffff,0.6027,210.9,10.4,unknown,117255,12,33.3934,-111.9833,Tier 2 — Top 25%
734,8848eba223fffff,0.6027,211.2,33.0,unknown,132725,12,33.2904,-111.7727,Tier 2 — Top 25%
735,8829b6c8c1fffff,0.6027,210.3,36.9,unknown,33730,12,33.7690,-111.9694,Tier 2 — Top 25%
736,8848eba305fffff,0.6027,211.3,38.8,unknown,49108,12,33.2840,-111.7061,Tier 2 — Top 25%
737,8829b6cad3fffff,0.6027,210.3,31.6,unknown,33911,12,33.7297,-112.0273,Tier 2 — Top 25%
738,8848ebba9dfffff,0.6021,211.3,42.8,unknown,33532,12,33.2399,-111.6867,Tier 2 — Top 25%
739,8848ebb097fffff,0.6019,211.3,32.3,unknown,105734,12,33.2345,-111.8381,Tier 2 — Top 25%
740,8848e96f5bfffff,0.6019,210.8,20.3,unknown,34296,12,33.3611,-112.2659,Tier 2 — Top 25%
741,8848eb3557fffff,0.6019,210.6,42.5,unknown,33543,12,33.6667,-111.6980,Tier 2 — Top 25%
742,8829b6ce0dfffff,0.6019,210.2,35.3,unknown,33784,12,33.7646,-112.1107,Tier 2 — Top 25%
743,8848ebaf61fffff,0.6019,211.0,36.0,unknown,33760,12,33.4348,-111.6860,Tier 2 — Top 25%
744,8848e96267fffff,0.6019,211.1,34.2,unknown,33823,12,33.1950,-112.2822,Tier 2 — Top 25%
745,8848eba111fffff,0.6019,211.1,35.1,unknown,93806,12,33.3531,-111.7139,Tier 2 — Top 25%
746,8848ebb0a9fffff,0.6019,211.3,36.4,unknown,66451,12,33.2168,-111.7966,Tier 2 — Top 25%
747,8829b6c567fffff,0.6019,210.2,35.3,unknown,33784,12,33.7571,-112.1639,Tier 2 — Top 25%
748,8829b6ce05fffff,0.6019,210.2,36.2,unknown,33754,12,33.7729,-112.1069,Tier 2 — Top 25%
749,8829b6c731fffff,0.6019,210.2,33.6,unknown,33841,12,33.7261,-112.2180,Tier 2 — Top 25%
750,8829b6d0d9fffff,0.6012,210.6,13.3,unknown,81349,12,33.5293,-112.1791,Tier 2 — Top 25%
751,8848ebb63dfffff,0.6008,211.3,28.6,unknown,34012,12,33.2098,-111.9585,Tier 2 — Top 25%
752,8829b6ce5bfffff,0.6008,210.2,35.3,unknown,33786,12,33.7586,-112.1533,Tier 2 — Top 25%
753,8829b6ca2dfffff,0.6008,210.4,30.7,unknown,33941,12,33.6909,-111.9158,Tier 2 — Top 25%
754,8829b6c643fffff,0.6008,210.2,32.8,unknown,44607,12,33.6754,-112.3008,Tier 2 — Top 25%
755,8829b6ca8bfffff,0.6008,210.3,32.2,unknown,33889,12,33.7327,-112.0060,Tier 2 — Top 25%
756,8829b6cd41fffff,0.6008,210.2,41.3,unknown,33583,12,33.8167,-112.0170,Tier 2 — Top 25%
757,8829b6c701fffff,0.6008,210.2,31.3,unknown,35419,12,33.7026,-112.2188,Tier 2 — Top 25%
758,8829b6c1e5fffff,0.6008,210.3,29.7,unknown,33976,12,33.7131,-112.0350,Tier 2 — Top 25%
759,8848e9635bfffff,0.6008,211.1,33.5,unknown,33846,12,33.1966,-112.2716,Tier 2 — Top 25%
760,8829b6c8b1fffff,0.6008,210.2,42.0,unknown,33558,12,33.8159,-111.9676,Tier 2 — Top 25%
761,8848e96957fffff,0.6004,211.0,11.7,unknown,76944,12,33.3442,-112.0555,Tier 2 — Top 25%
762,8848ebb8d3fffff,0.5997,211.3,41.2,unknown,35268,12,33.2884,-111.6742,Tier 2 — Top 25%
763,8829b6ce9bfffff,0.5997,210.0,44.0,unknown,33493,12,33.8297,-112.2002,Tier 2 — Top 25%
764,8848e978a1fffff,0.5997,211.1,24.8,unknown,34141,12,33.2314,-112.1369,Tier 2 — Top 25%
765,8829b6c869fffff,0.5997,210.4,34.6,unknown,33808,12,33.7242,-111.9005,Tier 2 — Top 25%
766,8848e979ddfffff,0.5997,211.2,26.4,unknown,34087,12,33.2124,-112.1060,Tier 2 — Top 25%
767,8829b6ce47fffff,0.5997,210.2,34.4,unknown,33814,12,33.7563,-112.1146,Tier 2 — Top 25%
768,8848ebaf23fffff,0.5997,211.0,35.5,unknown,33778,12,33.4652,-111.6919,Tier 2 — Top 25%
769,8829b61b4dfffff,0.5997,210.0,44.9,unknown,33463,12,33.8365,-112.2070,Tier 2 — Top 25%
770,8848eb3427fffff,0.5997,210.6,41.5,unknown,33577,12,33.6789,-111.7222,Tier 2 — Top 25%
771,8848ebb443fffff,0.5997,211.2,26.5,unknown,48684,12,33.2348,-111.9470,Tier 2 — Top 25%
772,8829b6caddfffff,0.5997,210.3,30.3,unknown,33955,12,33.7161,-112.0137,Tier 2 — Top 25%
773,8848ebba81fffff,0.5997,211.4,44.5,unknown,33476,12,33.2345,-111.6693,Tier 2 — Top 25%
774,8848eba157fffff,0.5986,211.2,35.9,unknown,86892,12,33.3379,-111.7110,Tier 2 — Top 25%
775,8848ebb56dfffff,0.5986,211.3,31.9,unknown,122883,12,33.2428,-111.8343,Tier 2 — Top 25%
776,8848ebad65fffff,0.5986,210.9,39.8,unknown,33633,12,33.4945,-111.6484,Tier 2 — Top 25%
777,8848e979a7fffff,0.5986,211.1,22.1,unknown,34235,12,33.2502,-112.0589,Tier 2 — Top 25%
778,8829b6ce87fffff,0.5986,210.1,42.9,unknown,33528,12,33.8274,-112.1614,Tier 2 — Top 25%
779,8848e9690dfffff,0.5986,211.0,12.8,unknown,62337,12,33.3404,-112.0275,Tier 2 — Top 25%
780,8848eb34c7fffff,0.5986,210.5,37.4,unknown,33714,12,33.6921,-111.7958,Tier 2 — Top 25%
781,8829b6c1b5fffff,0.5986,210.3,33.4,unknown,33848,12,33.7487,-112.0584,Tier 2 — Top 25%
782,8848ebadc1fffff,0.5986,210.8,33.0,unknown,33862,12,33.5298,-111.7316,Tier 2 — Top 25%
783,8848eba11dfffff,0.5986,211.2,35.9,unknown,83976,12,33.3462,-111.7071,Tier 2 — Top 25%
784,8848e979bbfffff,0.5986,211.1,21.9,unknown,34242,12,33.2526,-112.0975,Tier 2 — Top 25%
785,8829b6cc13fffff,0.5978,210.0,44.7,unknown,33468,12,33.8486,-112.1218,Tier 2 — Top 25%
786,8829b6d1e3fffff,0.5977,210.6,11.8,unknown,74819,12,33.5542,-112.0584,Tier 2 — Top 25%
787,8829b6c9adfffff,0.5975,210.3,44.5,unknown,33476,12,33.8073,-111.8620,Tier 2 — Top 25%
788,8848ebb739fffff,0.5975,211.3,30.5,unknown,64680,12,33.2187,-111.8949,Tier 2 — Top 25%
789,8848e96cbdfffff,0.5975,210.6,23.0,unknown,71480,12,33.4861,-112.3179,Tier 2 — Top 25%
790,8829b6cf23fffff,0.5975,210.2,39.4,unknown,33648,12,33.8001,-112.0247,Tier 2 — Top 25%
791,8848e96b61fffff,0.5975,211.1,19.4,unknown,34327,12,33.2767,-112.0369,Tier 2 — Top 25%
792,8829b6caa7fffff,0.5975,210.3,35.4,unknown,33782,12,33.7538,-111.9664,Tier 2 — Top 25%
793,8829b6c709fffff,0.5975,210.3,30.6,unknown,40628,12,33.6943,-112.2226,Tier 2 — Top 25%
794,8848ebb40dfffff,0.5975,211.2,26.2,unknown,64954,12,33.2446,-111.9326,Tier 2 — Top 25%
795,8848eba009fffff,0.5975,211.2,31.7,unknown,155889,12,33.3222,-111.7679,Tier 2 — Top 25%
796,8848eba263fffff,0.5975,211.3,34.4,unknown,111436,12,33.2668,-111.7736,Tier 2 — Top 25%
797,8829b6c615fffff,0.5975,210.2,35.8,unknown,33767,12,33.7056,-112.3068,Tier 2 — Top 25%
798,8848e961cdfffff,0.5975,211.0,24.5,unknown,34153,12,33.2853,-112.2509,Tier 2 — Top 25%
799,8829b6cb4bfffff,0.5975,210.5,30.4,unknown,33951,12,33.6719,-111.8848,Tier 2 — Top 25%
800,8848eba361fffff,0.5968,211.3,40.6,unknown,36332,12,33.2703,-111.6925,Tier 2 — Top 25%
801,8848ebb1c1fffff,0.5968,211.4,41.2,unknown,34021,12,33.2007,-111.7445,Tier 2 — Top 25%
802,8829b6c60dfffff,0.5968,210.2,32.9,unknown,42000,12,33.6852,-112.2864,Tier 2 — Top 25%
803,8848eba4abfffff,0.5964,210.8,10.4,unknown,250399,12,33.4737,-111.9663,Tier 2 — Top 25%
804,8829b6c5c3fffff,0.5962,210.1,41.4,unknown,33578,12,33.7919,-112.2474,Tier 2 — Top 25%
805,8848e979e7fffff,0.5962,211.2,24.7,unknown,34146,12,33.2267,-112.0598,Tier 2 — Top 25%
806,8848ebaa97fffff,0.5962,211.0,36.4,unknown,38455,12,33.4196,-111.6831,Tier 2 — Top 25%
807,8848ebac93fffff,0.5962,210.7,25.4,unknown,63350,12,33.5620,-111.8361,Tier 2 — Top 25%
808,8848e96b69fffff,0.5962,211.1,20.3,unknown,34298,12,33.2684,-112.0407,Tier 2 — Top 25%
809,8829b6c1bdfffff,0.5962,210.3,32.5,unknown,33880,12,33.7404,-112.0622,Tier 2 — Top 25%
810,8848ebb707fffff,0.5962,211.3,31.5,unknown,60235,12,33.2119,-111.8882,Tier 2 — Top 25%
811,8829b6ce23fffff,0.5962,210.2,38.0,unknown,33693,12,33.7896,-112.0992,Tier 2 — Top 25%
812,8829b6c6c3fffff,0.5962,210.1,39.7,unknown,33635,12,33.7230,-112.3486,Tier 2 — Top 25%
813,8829b6c18bfffff,0.5954,210.3,30.5,unknown,33949,12,33.7222,-112.0805,Tier 2 — Top 25%
814,8829b6c1b3fffff,0.5954,210.2,34.0,unknown,33829,12,33.7540,-112.0758,Tier 2 — Top 25%
815,8848ebb455fffff,0.5954,211.2,25.6,unknown,48282,12,33.2416,-111.9538,Tier 2 — Top 25%
816,8848ebaa9bfffff,0.5954,211.1,35.2,unknown,51289,12,33.4099,-111.6976,Tier 2 — Top 25%
817,8829b6cac1fffff,0.5954,210.4,30.0,unknown,33963,12,33.7108,-111.9962,Tier 2 — Top 25%
818,8829b6c511fffff,0.5954,210.1,38.4,unknown,33679,12,33.7730,-112.2163,Tier 2 — Top 25%
819,8829b6cecdfffff,0.5954,210.1,38.7,unknown,33671,12,33.7889,-112.1593,Tier 2 — Top 25%
820,8848e96347fffff,0.5954,211.1,31.9,unknown,33900,12,33.1943,-112.2330,Tier 2 — Top 25%
821,8829b6cd6dfffff,0.5946,210.2,42.3,unknown,33550,12,33.8212,-111.9851,Tier 2 — Top 25%
822,8848ebaf67fffff,0.5946,211.0,36.4,unknown,33749,12,33.4431,-111.6822,Tier 2 — Top 25%
823,8848e96a47fffff,0.5946,211.1,21.3,unknown,34262,12,33.2632,-112.1323,Tier 2 — Top 25%
824,8829b6c58bfffff,0.5946,210.0,43.1,unknown,33522,12,33.8070,-112.2504,Tier 2 — Top 25%
825,8829b6ce07fffff,0.5946,210.2,37.0,unknown,33726,12,33.7798,-112.1137,Tier 2 — Top 25%
826,8848eb349bfffff,0.5946,210.4,37.3,unknown,33716,12,33.7179,-111.8336,Tier 2 — Top 25%
827,8829b6c831fffff,0.5946,210.3,38.3,unknown,33683,12,33.7681,-111.9200,Tier 2 — Top 25%
828,8848e96a29fffff,0.5946,211.0,18.9,unknown,34343,12,33.2814,-112.1140,Tier 2 — Top 25%
829,8848eb34e1fffff,0.5946,210.5,39.0,unknown,33660,12,33.6950,-111.7745,Tier 2 — Top 25%
830,8829b6d081fffff,0.5941,210.6,13.2,unknown,70995,12,33.5490,-112.1502,Tier 2 — Top 25%
831,8848e96945fffff,0.5938,211.0,14.4,unknown,44512,12,33.3252,-112.0246,Tier 2 — Top 25%
832,8848ebad9bfffff,0.5938,210.7,31.4,unknown,33918,12,33.5640,-111.7655,Tier 2 — Top 25%
833,8848e978ddfffff,0.5938,211.1,29.1,unknown,33994,12,33.2018,-112.1801,Tier 2 — Top 25%
834,8848ebb46bfffff,0.5938,211.2,27.2,unknown,64599,12,33.2378,-111.9258,Tier 2 — Top 25%
835,8848ebac2dfffff,0.5938,210.9,32.8,unknown,33870,12,33.4994,-111.7257,Tier 2 — Top 25%
836,8848e96227fffff,0.5938,211.1,32.0,unknown,33897,12,33.2186,-112.2813,Tier 2 — Top 25%
837,8848ebb095fffff,0.5938,211.3,33.3,unknown,92450,12,33.2276,-111.8313,Tier 2 — Top 25%
838,8829b6cf43fffff,0.5938,210.2,35.3,unknown,33785,12,33.7653,-112.0507,Tier 2 — Top 25%
839,8848eba353fffff,0.5938,211.3,35.7,unknown,86719,12,33.2781,-111.7485,Tier 2 — Top 25%
840,8848ebac91fffff,0.5938,210.7,25.6,unknown,63340,12,33.5551,-111.8293,Tier 2 — Top 25%
841,8848eb3519fffff,0.5930,210.6,42.4,unknown,33546,12,33.6735,-111.7048,Tier 2 — Top 25%
842,8829b6ce29fffff,0.5930,210.2,36.3,unknown,33751,12,33.7744,-112.0963,Tier 2 — Top 25%
843,8848eba015fffff,0.5930,211.1,29.9,unknown,236565,12,33.3442,-111.7776,Tier 2 — Top 25%
844,8848e97927fffff,0.5930,211.2,28.0,unknown,34034,12,33.2023,-112.0115,Tier 2 — Top 25%
845,8829b6ca37fffff,0.5930,210.4,32.4,unknown,33884,12,33.7182,-111.9430,Tier 2 — Top 25%
846,8829b6d9a5fffff,0.5923,210.5,29.8,unknown,33972,12,33.6514,-111.8644,Tier 2 — Top 25%
847,8848ebb62bfffff,0.5923,211.3,29.6,unknown,33979,12,33.2029,-111.9517,Tier 2 — Top 25%
848,8848ebb033fffff,0.5923,211.4,39.4,unknown,41216,12,33.1963,-111.7763,Tier 2 — Top 25%
849,8848eb3515fffff,0.5923,210.6,44.1,unknown,33488,12,33.6833,-111.6902,Tier 2 — Top 25%
850,8848e96a19fffff,0.5923,211.0,20.3,unknown,34298,12,33.2822,-112.1632,Tier 2 — Top 25%
851,8848e96195fffff,0.5923,210.9,22.5,unknown,34219,12,33.3293,-112.2705,Tier 2 — Top 25%
852,8848e979a9fffff,0.5923,211.2,23.9,unknown,34173,12,33.2335,-112.0666,Tier 2 — Top 25%
853,8848eb34c3fffff,0.5923,210.5,36.6,unknown,33741,12,33.6906,-111.8064,Tier 2 — Top 25%
854,8848eba14bfffff,0.5923,211.2,37.6,unknown,65549,12,33.3158,-111.7013,Tier 2 — Top 25%
855,8848e96889fffff,0.5916,210.9,11.3,unknown,83295,12,33.3762,-112.1599,Tier 2 — Top 25%
856,8829b6da5dfffff,0.5916,210.7,11.3,unknown,248321,12,33.5040,-111.9722,Tier 2 — Top 25%
857,8829b6c1e7fffff,0.5916,210.3,30.3,unknown,33953,12,33.7199,-112.0418,Tier 2 — Top 25%
858,8829b6d9a7fffff,0.5916,210.5,30.0,unknown,33966,12,33.6582,-111.8712,Tier 2 — Top 25%
859,8848e978d7fffff,0.5916,211.1,27.7,unknown,34044,12,33.2170,-112.1831,Tier 2 — Top 25%
860,8848eb2659fffff,0.5916,210.4,41.6,unknown,33571,12,33.7458,-111.8008,Tier 2 — Top 25%
861,8848ebb469fffff,0.5916,211.2,28.1,unknown,63305,12,33.2309,-111.9191,Tier 2 — Top 25%
862,8829b6ca67fffff,0.5916,210.5,29.7,unknown,33975,12,33.6826,-111.9197,Tier 2 — Top 25%
863,8829b6c727fffff,0.5916,210.2,32.3,unknown,33887,12,33.7223,-112.1899,Tier 2 — Top 25%
864,8848eba12bfffff,0.5916,211.2,38.6,unknown,51568,12,33.3506,-111.6753,Tier 2 — Top 25%
865,8848e96865fffff,0.5914,211.0,13.6,unknown,52686,12,33.3261,-112.0738,Tier 2 — Top 25%
866,8848e9619dfffff,0.5905,210.9,23.4,unknown,34190,12,33.3209,-112.2743,Tier 2 — Top 25%
867,8848e961edfffff,0.5905,211.0,22.0,unknown,34238,12,33.2967,-112.2260,Tier 2 — Top 25%
868,8829b6c44dfffff,0.5905,210.2,34.8,unknown,33802,12,33.7200,-112.2605,Tier 2 — Top 25%
869,8829b6ca9dfffff,0.5905,210.3,32.9,unknown,33867,12,33.7395,-112.0128,Tier 2 — Top 25%
870,8848ebad89fffff,0.5905,210.8,33.3,unknown,33854,12,33.5449,-111.7345,Tier 2 — Top 25%
871,8829b6c0a5fffff,0.5905,210.3,31.0,unknown,33929,12,33.7260,-112.1086,Tier 2 — Top 25%
872,8848e96e0bfffff,0.5905,210.8,24.4,unknown,48516,12,33.3619,-112.3151,Tier 2 — Top 25%
873,8848eb3461fffff,0.5905,210.6,39.0,unknown,33659,12,33.6471,-111.7270,Tier 2 — Top 25%
874,8829b6d64bfffff,0.5905,210.5,22.7,unknown,52108,12,33.5028,-112.3103,Tier 2 — Top 25%
875,8829b6cb0bfffff,0.5905,210.5,32.6,unknown,33876,12,33.6954,-111.8839,Tier 2 — Top 25%
876,8829b6c547fffff,0.5905,210.2,34.7,unknown,33804,12,33.7458,-112.1890,Tier 2 — Top 25%
877,8848eb3093fffff,0.5905,210.7,43.9,unknown,33495,12,33.6408,-111.6602,Tier 2 — Top 25%
878,8829b6c1adfffff,0.5905,210.3,31.3,unknown,33921,12,33.7282,-112.0379,Tier 2 — Top 25%
879,8829b6d923fffff,0.5905,210.6,28.5,unknown,34016,12,33.6089,-111.8343,Tier 2 — Top 25%
880,8829b6c86bfffff,0.5905,210.4,35.0,unknown,33795,12,33.7310,-111.9073,Tier 2 — Top 25%
881,8848e97987fffff,0.5905,211.1,23.3,unknown,34193,12,33.2389,-112.0839,Tier 2 — Top 25%
882,8848e9689bfffff,0.5900,210.8,12.4,unknown,67614,12,33.3952,-112.1909,Tier 2 — Top 25%
883,8848ebbad1fffff,0.5898,211.4,43.2,unknown,33517,12,33.2232,-111.6944,Tier 2 — Top 25%
884,8848e96b4bfffff,0.5894,211.1,20.5,unknown,34289,12,33.2639,-112.0725,Tier 2 — Top 25%
885,8829b6c0bbfffff,0.5894,210.2,32.7,unknown,33872,12,33.7352,-112.1541,Tier 2 — Top 25%
886,8848e978c7fffff,0.5894,211.1,28.2,unknown,34026,12,33.2048,-112.1589,Tier 2 — Top 25%
887,8848eb32d9fffff,0.5894,210.8,37.6,unknown,33708,12,33.5439,-111.6852,Tier 2 — Top 25%
888,8848e96f6dfffff,0.5894,210.9,15.6,unknown,35384,12,33.3550,-112.1993,Tier 2 — Top 25%
889,8848eba343fffff,0.5894,211.3,38.3,unknown,56363,12,33.2659,-111.7244,Tier 2 — Top 25%
890,8848ebb191fffff,0.5887,211.3,36.9,unknown,71377,12,33.2365,-111.7677,Tier 2 — Top 25%
891,8848e96a33fffff,0.5887,211.0,16.7,unknown,34419,12,33.3087,-112.1412,Tier 2 — Top 25%
892,8829b6c19bfffff,0.5887,210.3,31.9,unknown,33899,12,33.7344,-112.1048,Tier 2 — Top 25%
893,8829b6cee9fffff,0.5887,210.1,39.5,unknown,33643,12,33.7987,-112.1448,Tier 2 — Top 25%
894,8848ebaa9dfffff,0.5887,211.1,36.9,unknown,43230,12,33.4045,-111.6802,Tier 2 — Top 25%
895,8848eba259fffff,0.5887,211.3,32.1,unknown,140312,12,33.2526,-111.8198,Tier 2 — Top 25%
896,8829b6d0c1fffff,0.5883,210.6,11.2,unknown,85882,12,33.5255,-112.1510,Tier 2 — Top 25%
897,8848e96a27fffff,0.5881,211.0,17.0,unknown,34410,12,33.2981,-112.1064,Tier 2 — Top 25%
898,8848ebb731fffff,0.5880,211.3,29.9,unknown,76241,12,33.2270,-111.8911,Tier 2 — Top 25%
899,8848eb36cdfffff,0.5880,210.6,30.2,unknown,33957,12,33.6187,-111.8198,Tier 2 — Top 25%
900,8848eb368bfffff,0.5880,210.6,31.2,unknown,33923,12,33.6475,-111.8363,Tier 2 — Top 25%
901,8848eba245fffff,0.5880,211.3,35.0,unknown,99212,12,33.2502,-111.7812,Tier 2 — Top 25%
902,8848ebac3bfffff,0.5880,210.8,29.4,unknown,33983,12,33.5170,-111.7673,Tier 2 — Top 25%
903,8848e96225fffff,0.5880,211.1,32.2,unknown,33888,12,33.2117,-112.2746,Tier 2 — Top 25%
904,8829b6c1a1fffff,0.5880,210.3,32.0,unknown,33897,12,33.7350,-112.0448,Tier 2 — Top 25%
905,8829b6c603fffff,0.5880,210.2,34.8,unknown,33800,12,33.6988,-112.3000,Tier 2 — Top 25%
906,8848ebb6e5fffff,0.5880,211.2,25.8,unknown,34107,12,33.2303,-111.9788,Tier 2 — Top 25%
907,8829b6c407fffff,0.5880,210.1,38.7,unknown,33671,12,33.7586,-112.2627,Tier 2 — Top 25%
908,8848e968c9fffff,0.5877,210.9,13.3,unknown,55507,12,33.3527,-112.1607,Tier 2 — Top 25%
909,8829b6d183fffff,0.5876,210.6,13.1,unknown,57838,12,33.5663,-112.0826,Tier 2 — Top 25%
910,8848e96257fffff,0.5872,211.1,36.9,unknown,33731,12,33.1958,-112.3313,Tier 2 — Top 25%
911,8848ebb44dfffff,0.5872,211.2,28.4,unknown,47629,12,33.2211,-111.9335,Tier 2 — Top 25%
912,8848eb3413fffff,0.5872,210.5,37.2,unknown,33720,12,33.6784,-111.7822,Tier 2 — Top 25%
913,8848e978e3fffff,0.5872,211.1,26.8,unknown,34073,12,33.2147,-112.1445,Tier 2 — Top 25%
914,8848eba195fffff,0.5872,211.0,30.4,unknown,100310,12,33.4025,-111.7507,Tier 2 — Top 25%
915,8848ebb0a1fffff,0.5872,211.3,36.0,unknown,74596,12,33.2252,-111.7928,Tier 2 — Top 25%
916,8848eb341dfffff,0.5872,210.6,37.1,unknown,33723,12,33.6647,-111.7686,Tier 2 — Top 25%
917,8829b6db4dfffff,0.5870,210.8,19.5,unknown,223080,12,33.5022,-111.8736,Tier 2 — Top 25%
918,8829b6c765fffff,0.5869,210.3,28.9,unknown,37151,12,33.6920,-112.1839,Tier 2 — Top 25%
919,8829b6c0b3fffff,0.5865,210.2,33.6,unknown,33844,12,33.7435,-112.1503,Tier 2 — Top 25%
920,8829b6cf6dfffff,0.5865,210.3,35.4,unknown,33780,12,33.7630,-112.0120,Tier 2 — Top 25%
921,8829b6c73bfffff,0.5865,210.2,33.9,unknown,33833,12,33.7246,-112.2286,Tier 2 — Top 25%
922,8848e978dbfffff,0.5865,211.1,29.2,unknown,33993,12,33.2071,-112.1975,Tier 2 — Top 25%
923,8848ebb4d1fffff,0.5865,211.1,18.7,unknown,34350,12,33.2880,-112.0119,Tier 2 — Top 25%
924,8848e96a37fffff,0.5865,211.0,16.2,unknown,34436,12,33.3102,-112.1306,Tier 2 — Top 25%
925,8829b6cb15fffff,0.5865,210.4,33.9,unknown,33832,12,33.7105,-111.8869,Tier 2 — Top 25%
926,8848e9610dfffff,0.5865,211.0,24.0,unknown,34169,12,33.2610,-112.2026,Tier 2 — Top 25%
927,8848eba229fffff,0.5865,211.2,34.2,unknown,114707,12,33.2752,-111.7697,Tier 2 — Top 25%
928,8829b6c8cbfffff,0.5865,210.3,36.5,unknown,33743,12,33.7675,-111.9800,Tier 2 — Top 25%
929,8848ebac65fffff,0.5865,210.9,32.8,unknown,33869,12,33.4843,-111.7228,Tier 2 — Top 25%
930,8848ebb733fffff,0.5863,211.2,28.9,unknown,80657,12,33.2339,-111.8979,Tier 2 — Top 25%
931,8848e979adfffff,0.5863,211.2,23.8,unknown,34177,12,33.2350,-112.0560,Tier 2 — Top 25%
932,8848ebb635fffff,0.5863,211.2,27.9,unknown,36348,12,33.2181,-111.9547,Tier 2 — Top 25%
933,8848ebb553fffff,0.5861,211.2,26.9,unknown,114633,12,33.2574,-111.8970,Tier 2 — Top 25%
934,8848e9619bfffff,0.5858,210.9,24.4,unknown,34157,12,33.3262,-112.2917,Tier 2 — Top 25%
935,8829b6c849fffff,0.5858,210.4,32.5,unknown,33881,12,33.7129,-111.9256,Tier 2 — Top 25%
936,8829b6c911fffff,0.5858,210.3,40.1,unknown,33621,12,33.7672,-111.8706,Tier 2 — Top 25%
937,8848eba15bfffff,0.5858,211.2,35.0,unknown,101327,12,33.3281,-111.7254,Tier 2 — Top 25%
938,8848eba24dfffff,0.5858,211.3,35.3,unknown,91339,12,33.2418,-111.7851,Tier 2 — Top 25%
939,8829b6d5b3fffff,0.5858,210.3,30.1,unknown,55478,12,33.6746,-112.2515,Tier 2 — Top 25%
940,8848ebad17fffff,0.5858,210.8,35.4,unknown,33781,12,33.5258,-111.7036,Tier 2 — Top 25%
941,8848e96d9dfffff,0.5853,210.6,18.5,unknown,52104,12,33.4854,-112.2686,Tier 2 — Top 25%
942,8848eb26d7fffff,0.5853,210.3,45.7,unknown,33436,12,33.8102,-111.8407,Tier 2 — Top 25%
943,8829b6d0e1fffff,0.5850,210.6,10.9,unknown,89538,12,33.5368,-112.1260,Tier 2 — Top 25%
944,8829b6c093fffff,0.5850,210.2,32.9,unknown,33865,12,33.7321,-112.1754,Tier 2 — Top 25%
945,8848e96b59fffff,0.5850,211.1,20.0,unknown,34307,12,33.2692,-112.0899,Tier 2 — Top 25%
946,8848e96b4dfffff,0.5850,211.1,21.2,unknown,34266,12,33.2586,-112.0551,Tier 2 — Top 25%
947,8848e96929fffff,0.5850,211.0,12.3,unknown,68439,12,33.3502,-112.0131,Tier 2 — Top 25%
948,8848ebb461fffff,0.5850,211.2,27.5,unknown,73902,12,33.2393,-111.9152,Tier 2 — Top 25%
949,8829b6d2e3fffff,0.5850,210.7,8.9,unknown,134035,12,33.4853,-112.1595,Tier 2 — Top 25%
950,8848eba5d9fffff,0.5847,210.8,12.9,unknown,244997,12,33.4547,-111.9353,Tier 2 — Top 25%
